,TIC_ID
61108308,441716054
61108345,332502573
61108472,257005016
61108484,257002934
61108501,198210258
61108516,252795984
61108536,357166699
61108541,357166789
61108568,198511322
61108588,274242788
61108592,236813492
61108618,256379705
61108691,318340012
61108692,318340739
61108736,313302924
61108762,284971587
61108773,377367922
61108838,198516945
61108882,224288961
61108931,371490963
61108934,251100612
61108940,251078595
61108941,251078597
61108966,232634867
61108984,293631500
61108986,233166655
61109089,441721258
61109090,441721286
61109097,263600788
61109124,147643683
61109129,67586690
61109142,21440724
61109147,450323783
61109159,88646759
61109160,67648436
61109172,356631568
61109174,103802294
61109204,142489899
61109229,150226696
61109255,459222815
61109261,149917324
61109262,417836916
61109273,385452645
61109288,67950277
61109318,230383826
61109331,279979429
61109362,165498199
61109409,334297172
61109413,88724198
61109453,233199292
61109454,1401023908
61109470,230112797
61109492,417930600
61109523,424438735
61109524,233529444
61109531,441804565
61109548,441808279
61109587,328629608
61109598,309763241
61109627,141129657
61109655,459217194
61109692,103690782
61109701,147951018
61109711,159570515
61109727,441762221
61109786,150268783
61109787,56912817
61109821,142319244
61109884,355937358
61109938,284596799
61109949,137648019
61109957,233637693
61109978,39052531
61110202,313261813
61110214,198558443
61110328,289622291
61110433,86336880
61110469,256556306
61110520,229506283
61110557,147939771
61110558,230076586
61110590,188466839
61110681,376926030
61110712,310934741
61110720,446131545
61110727,229639858
61110782,383648251
61110787,165991532
61110811,101546565
61110847,287139773
61110857,329345309
61110862,202293038
61110888,138560887
61110892,219739405
61110897,289511854
61110916,157329771
61110957,230382377
61110960,284181945
61110970,235717346
61110974,328899669
61110976,341615298
61111006,126278130
61111048,307986093
61111049,307985697
61111054,256801656
61111146,383623835
61111173,235685913
61111191,138689271
61111192,165223482
61111243,288185404
61111248,288107095
61111267,457138026
61111268,88722545
61111284,287270535
61111294,154491742
61111315,417915052
61111317,230082439
61111331,459220381
61111399,456332840
61111402,252474644
61111432,4822976
61111441,142863107
61111483,117355618
61111503,394130313
61111512,4891611
61111533,88704711
61111571,233721425
61111590,252803484
61111599,21550627
61111622,457131416
61111628,287224673
61111683,417851133
61111698,138661515
61111726,298159236
61111755,356823982
61111758,471011933
61111766,332146607
61111802,356630399
61111812,356820178
61111819,236973844
61111820,256624190
61111837,258394269
61111877,233007430
61111931,166615946
61111941,355127594
61111942,166595382
61111943,332111420
61111944,332111473
61111945,166492729
61111946,166492845
61111961,219777669
61111990,288391863
61112007,219880402
61112019,259232873
61112033,148878896
61112050,330795902
61112069,105508476
61112143,313260480
61112144,232968276
61112145,232968708
61112170,334678792
61112194,354033190
61112196,251091701
61112220,311626655
61112262,172534921
61112266,1042868
61112268,1042770
61112295,230021105
61112331,150182413
61112361,166532301
61112390,188512866
61112396,88646593
61112427,462544179
61112493,21502285
61112496,21501949
61112538,359676790
61112578,392569763
61112636,66682702
61112637,289772532
61112653,259271401
61112654,417700238
61112766,320474096
61112841,256662147
61112868,8915802
61112908,172954294
61112920,8677956
61112925,202380743
61112956,445829119
61113016,441717161
61113043,56861756
61113092,99834970
61113115,359634548
61113120,357102127
61113148,229912978
61113149,229979857
61113173,160585671
61113181,142591778
61113202,138652784
61113219,236936072
61113275,284898141
61113311,235715094
61113312,159346878
61113338,188504653
61113352,155559947
61113367,8154501
61113379,243247690
61113585,269596616
61113595,286689852
61113602,26987416
61113639,516202065
61113657,424391070
61113711,235710322
61113775,289622310
61113798,154905855
61113813,269664165
61113815,366514723
61113914,311235354
61113922,232563914
61113931,459217467
61113943,8152561
61113997,56935611
61113998,115827705
61114007,99234902
61114062,331900366
61114117,237096607
61114179,142276979
61114187,142277151
61114234,359631862
61114285,138545552
61114330,289570571
61114383,332145250
61114406,17192581
61114449,139414652
61114450,4893987
61114459,424387147
61114488,16813319
61114524,198510665
61114563,288468229
61114621,150276644
61114652,377784111
61114669,341545045
61114742,270491231
61114743,230065619
61114789,16148515
61114797,156806096
61114807,416841738
61114876,229540730
61114900,4919027
61114916,310965252
61114922,142809647
61114925,103692670
61114942,310980331
61114972,441804568
61115005,166529988
61115166,67363402
61115167,407583231
61115215,21449422
61115223,229961049
61115319,172533278
61115374,142827466
61115375,272679177
61115417,86376475
61115418,138652182
61115429,900749927
61115462,285005902
61115521,105489732
61115522,39776997
61115552,156458002
61115555,424391564
61115556,154068408
61115572,353784443
61115608,8200029
61115640,256749693
61115646,236871353
61115651,23969522
61115665,459978312
61115704,252487700
61115706,252487672
61115709,160268710
61115711,160268882
61115806,229412903
61115809,229441400
61115847,259232022
61115928,394123805
61115985,142591776
61116012,202511282
61116020,1884438653
61116043,147898701
61116102,125553052
61116103,126349649
61116115,156196742
61116118,159331746
61116119,159331748
61116219,154125948
61116224,232970737
61116272,26959838
61116289,229511748
61116320,138505483
61116343,142534605
61116382,21439835
61116383,188505207
61116451,199666243
61116553,229641091
61116582,318178071
61116591,233193585
61116596,160224839
61116604,198418712
61116613,198386704
61116616,198390460
61116623,188511154
61116687,241194947
61116690,302757439
61116694,141120277
61116707,356976616
61116716,229686929
61116741,159331270
61116757,166089535
61116824,142439739
61116871,376869778
61116898,233093355
61116988,407591082
61116990,4752246
61117001,243245932
61117071,288268410
61117085,126368434
61117086,308015109
61117102,39777559
61117130,86384857
61117144,356583991
61117171,219776694
61117172,219751969
61117192,307989264
61117225,318232331
61117227,318232318
61117229,160268226
61117235,219730823
61117330,137728273
61117387,233166726
61117412,302727695
61117419,159511543
61117442,232606431
61117498,198187877
61117499,198187937
61117500,198236604
61117520,377389961
61117524,232621005
61117552,233494936
61117694,157847644
61117695,252795551
61117702,8745431
61117729,356742999
61117731,330753685
61117744,302653241
61117787,441797545
61117811,4821921
61117906,147951600
61117996,288468223
61118036,172529744
61118046,318231504
61118092,67958582
61118093,252793686
61118106,21546574
61118108,39733806
61118155,138590902
61118213,233623612
61118234,142727022
61118244,155894534
61118297,284992911
61118306,1066957
61118365,233503400
61118367,900432068
61118439,258392991
61118459,302332166
61118460,137968191
61118469,287144148
61118484,233234082
61118494,148917425
61118542,172529247
61118560,99989598
61118573,142322265
61118611,356822358
61118613,142934453
61118615,115858787
61118641,229707810
61118662,27036617
61118682,219433431
61118712,160600809
61118725,159548152
61118742,198238974
61118752,126275754
61118769,149394965
61118788,236981780
61118789,236982345
61118814,229686919
61118826,137771290
61118846,198240135
61118848,424731682
61118862,11893110
61118925,272669737
61118950,148969312
61118965,29154866
61118969,147949646
61118992,288677533
61119015,156139532
61119016,160324545
61119074,307953612
61119134,288183829
61119224,1043359
61119300,148878206
61119313,147605805
61119345,147992096
61119360,142942677
61119377,82203007
61119423,450303834
61119428,284183146
61119434,233432588
61119485,159117674
61119497,103632671
61119536,310965017
61119579,361976231
61119594,21502577
61119597,270526513
61119694,230087102
61119746,103754466
61119748,56884348
61119752,230070344
61119778,149345278
61119807,1400994843
61119823,230129744
61119845,446169154
61119858,147952270
61119867,155634533
61120020,288601729
61120031,335655675
61120063,159332203
61120133,142935739
61120157,159117671
61120193,288185334
61120219,219873138
62001468,471011677
62001469,1551711135
62001470,224298157
62001471,1102642384
62001472,900237635
62001473,801604587
62001474,149441973
62001475,8261239
62001476,302584212
62001477,4841822
62001478,165299038
62001479,900221222
62001480,445854137
62001481,840541699
62001482,367737522
62001483,353781453
62001484,142386350
62001486,359555843
62001488,142749149
62001489,198490597
62001491,157350169
62001492,259233274
62001493,229460806
62001495,126351321
62001496,88097609
62001497,307908498
62001498,142384379
62001500,450302195
62001501,1102993
62001502,202427932
62001504,202381816
62001505,142397176
62001506,900559339
62001507,252795806
62001509,8117285
62001510,67639338
62001511,166150348
62001512,229671059
62001513,154512944
62001514,424383577
62001516,139400807
62001517,137957798
62001520,256865279
62001522,219794961
62001523,459766274
62001525,233192899
62001526,272781154
62001527,302750166
62001528,8855039
62001529,288678450
62001530,1400932254
62001531,173001875
62001532,160331697
62001534,289540476
62001535,224289611
62001536,155856272
62001537,371693779
62001538,233006306
62001539,229594343
62001540,311701846
62001541,445832985
62001544,91989737
62001546,147643290
62001549,166557055
62001550,355124946
62001551,900692776
62001552,148916053
62001553,154926485
62001554,264246989
62001555,357516811
62001557,154088268
62001558,147686141
62001559,289623738
62001560,8715837
62001561,237216141
62001562,21550369
62001563,142414307
62001564,198353586
62001565,202300346
62001566,166126942
62001569,318360556
62001570,238608845
62001572,101547031
62001575,453432852
62001577,258919819
62001580,362260939
62001581,441721872
62001583,126321087
62001584,400407420
62001585,142457862
62001586,154454997
62001587,160227306
62001588,159527362
62001589,219765150
62001590,154106279
62001591,137674777
62001592,10005000004
62001593,86274467
62001595,356682323
62001597,318292418
62001598,233431036
62001599,142504227
62001600,371490249
62001601,353932026
62001602,259167330
62001603,236791893
62001604,86019133
62001607,287296306
62001608,142385704
62001609,199573024
62001610,272678795
62001611,230080318
62001612,289752184
62001614,219820925
62001615,26925692
62001617,372711665
62001618,456341143
62001619,453430477
62001621,334298187
62001622,137776447
62001623,302749398
62001624,341527604
62001626,156491656
62001627,142564917
62001628,415760351
62001629,356538311
62001630,166493212
62001631,840784932
62001634,372730210
62001635,67439792
62001636,67439742
62001637,219865178
62001638,16182090
62001639,17326692
62001640,321415104
62001642,232979558
62001643,356502262
62001644,284203408
62001645,202505342
62001646,359499158
62001647,219090696
62001648,446152573
62001650,1551557658
62001651,287166215
62001652,287179046
62001654,259236574
62001656,148912473
62001657,198187116
62001660,287143332
62001663,91968060
62001664,840278240
62001665,26984852
62001666,137642046
62001667,137649801
62001668,88021385
62001671,1201301825
62001672,147671692
62001673,21018963
62001674,21019163
62001675,414966867
62001676,258955844
62001677,355126608
62001679,21018518
62001680,207441662
62001682,219100341
62001683,229736328
62001684,459799210
62001685,357155621
62001686,142737808
62001687,235687190
62001688,39052211
62001689,16163820
62001690,16183129
62001692,198184610
62001694,99764045
62001695,356742918
62001696,154564450
62001698,117277980
62001699,138663199
62001700,137649904
62001701,353989770
62001702,318274382
62001703,150169199
62001704,288515279
62001705,355937491
62001706,138580930
62001707,252963306
62001708,236930891
62001710,233070000
62001711,459957025
62001713,320497588
62001714,389960782
62001715,1551247029
62001716,341529419
62001717,4753429
62001718,233619904
62001720,88721975
62001723,199664017
62001724,103654720
62001728,4892595
62001729,252470475
62001730,320525533
62001731,353807829
62001733,166492270
62001734,159298883
62001735,309862566
62001736,159159365
62001737,188461451
62001738,284359245
62001739,376978767
62001740,353992466
62001741,138559991
62001742,219730266
62001743,235679440
62001745,298780530
62001746,421307216
62001750,289583305
62001751,233659008
62001752,229642234
62001753,236982418
62001754,233073991
62001755,165885049
62001756,307915201
62001759,235715196
62001761,256743318
62001762,258827170
62001763,229401461
62001765,334296545
62001766,257061841
62001767,353936156
62001768,236783644
62001769,236779956
62001770,233715139
62001771,341874811
62001772,263601273
62001773,229587435
62001774,318360208
62001775,453433218
62001776,166174662
62001780,137887937
62001781,256976193
62001782,318232411
62001783,376924820
62001784,341529049
62001788,241189155
62001789,21124848
62001790,366124350
62001791,349827099
62001793,103699983
62001794,21003440
62001795,150162422
62001796,287296590
62001797,368436847
62001798,341814168
62001799,310782282
62001801,441728870
62001804,149416101
62001805,1101045
62001806,309862166
62001807,202382269
62001809,219897417
62001810,147576397
62001811,202424390
62001814,219017071
62001815,232962467
62001816,230059312
62001817,103655394
62001818,232974750
62001819,328602506
62001820,302307678
62001821,224291216
62001822,142536836
62001823,155655398
62001824,462549849
62001826,462550917
62001827,11941057
62001832,355124694
62001833,332110381
62001834,298000361
62001835,126349932
62001836,82221113
62001837,367656476
62001838,230009442
62001839,230397441
62001840,160603234
62001841,417837534
62001842,256556707
62001843,459217757
62001845,1884384242
62001846,153919407
62001849,165497968
62001850,416520434
62001851,229616462
62001852,147627650
62001854,147686175
62001855,142277062
62001856,307984799
62001857,100011880
62001858,198235910
62001859,1001414777
62001860,287198713
62001861,138505298
62001863,198235743
62001865,229639915
62001866,229639494
62001868,233605283
62001869,341618052
62001870,263634503
62001871,159143694
62001872,288107287
62001873,117508752
62001876,282925497
62001877,86284905
62001879,148624301
62001880,285003401
62001883,457138301
62001885,356541766
62001886,417846260
62001888,154092852
62001889,150182958
62001890,362212095
62001891,4821063
62001892,103803490
62001893,138506196
62001894,282940447
62001895,233657619
62001896,117412361
62001897,99763550
62001898,29154303
62001900,39733251
62001901,99823641
62001902,409276119
62001903,252476881
62001904,230383014
62001905,1201208375
62001907,471011675
62001909,230061556
62001911,229644171
62001912,157839919
62001913,332111272
62001914,166530656
62001915,445855026
62001916,150251178
62001917,103656956
62001918,142442201
62001919,153975526
62001920,142946794
62001922,332109365
62001923,188504327
62001924,235714240
62001925,462547979
62001926,311567350
62001927,239199810
62001928,241192746
62001929,229436523
62001930,230003229
62001932,840784931
62001933,354031519
62001934,159091462
62001935,92007514
62001937,166064211
62001939,137935891
62001940,259102190
62001942,459187051
62001943,389963548
62001944,462615015
62001946,137641630
62001947,159296820
62001948,288406470
62001949,453445471
62001950,354008428
62001951,219734432
62001955,453433109
62001956,453425267
62001957,357134090
62001958,357153739
62001960,359496308
62001961,459767894
62001962,1120491
62001963,126235710
62001964,115825999
62001966,233721121
62001968,1271244234
62001969,154565671
62001970,288299827
62001972,362063713
62001973,16780917
62001974,39719210
62001976,150387017
62001977,399789241
62001978,453447333
62001979,233542894
62001980,233683616
62001981,402897480
62001982,88063474
62001983,801534180
62001984,801534181
62001986,284896897
62001987,335965870
62001989,237206177
62001992,229972190
62001993,229954460
62001997,154565950
62002001,311235499
62002002,237099545
62002003,8174445
62002004,8293948
62002005,253037775
62002006,150265084
62002007,160081700
62002008,160097580
62002009,39085349
62002011,219764147
62002012,376974575
62002013,87973656
62002014,416839904
62002015,219742325
62002016,149918668
62002017,233638056
62002018,332145106
62002019,371791885
62002020,166593507
62002026,29173761
62002027,229969993
62002028,165857487
62002030,282925184
62002032,142614886
62002033,159335944
62002034,8885307
62002036,258829760
62002037,160490188
62002038,160533910
62002041,237116035
62002042,353783935
62002043,236958428
62002044,311088494
62002046,159331834
62002049,420113119
62002050,233501543
62002051,420132125
62002052,233059682
62002053,55763343
62002054,258958043
62002056,258463211
62002057,232673130
62002059,8198783
62002060,8198948
62002062,313109931
62002063,154068588
62002064,103802324
62002066,8200108
62002068,149395176
62002070,67958892
62002072,160268912
62002074,230073184
62002076,233568271
62002077,424731567
62002078,367840083
62002079,158436739
62002080,219113860
62002081,159417834
62002083,156199201
62002084,198361902
62002086,311630914
62002087,357133518
62002088,302653912
62002089,56884770
62002092,26971901
62002093,230387082
62002094,142739448
62002096,236759734
62002097,9298553
62002098,8922576
62002100,287195778
62002102,148932631
62002103,154549302
62002104,67642635
62002106,224293948
62002107,450327464
62002108,141130374
62002109,199523837
62002111,1001494129
62002112,459218950
62002113,148915038
62002114,237101548
62002116,229915245
62002117,88728719
62002119,53430093
62002125,3715114
62002126,279822247
62002127,99937293
62002128,86372571
62002131,117298795
62002132,219731897
62002133,462538427
62002134,367614063
62002135,415008989
62002137,302756804
62002138,316451528
62002139,219762271
62002141,198179478
62002142,287096308
62002143,459763484
62002144,459765922
62002145,445853937
62002146,159502314
62002147,236979172
62002148,372731449
62002149,233187267
62002150,229965790
62002151,417851131
62002152,441721909
62002153,173006168
62002154,252796844
62002155,252797008
62002158,20161526
62002162,138576857
62002166,55778515
62002170,126368710
62002171,280162339
62002174,154563282
62002175,88098148
62002176,21545372
62002178,256512624
62002179,160490942
62002180,117355623
62002181,456342062
62002182,354031934
62002183,354032240
62002184,235675938
62002185,219101592
62002186,138661202
62002187,237103396
62002188,253039724
62002189,67651955
62002190,286728740
62002191,160553712
62002192,150279087
62002194,233084720
62002195,233688800
62002196,137903844
62002198,137712030
62002202,241187009
62002204,159418387
62002205,103605814
62002206,138687627
62002207,126367498
62002208,355125651
62002209,159144575
62002210,285004816
62002211,357303460
62002212,103632789
62002213,158000432
62002214,160043745
62002215,155559761
62002216,103687014
62002217,82203114
62002218,353968655
62002219,98414039
62002221,298049936
62002222,156086604
62002223,159215300
62002224,103743608
62002225,8197354
62002226,155639744
62002227,219464055
62002229,138708756
62002231,159342226
62002232,138660249
62002233,285004409
62002234,153936029
62002235,230084337
62002237,147950028
62002238,160309580
62002239,156169485
62002241,298130621
62002249,230129924
62002250,355937837
62002251,230126367
62002252,232972506
62002254,9271545
62002255,233171099
62002256,232539455
62017352,380640135
62017363,350475665
62017371,284063057
62017399,353971167
62017405,10150987
62017419,17668162
62017421,458427597
62017448,459796405
62017459,10729459
62017486,233162401
62017525,393801527
62017544,406755166
62017549,393819751
62017596,284018523
62017608,138762721
62017609,138764379
62017632,138822944
62017646,356685668
62017647,328961385
62017665,328862718
62017673,328862817
62017704,393800464
62017712,241197867
62017750,357306345
62017751,393799555
62017763,1126946
62017789,138755826
62017793,387237649
62017834,269664165
62017836,366514723
62017868,422369526
62017882,264299645
62017884,349977461
62017894,258388363
62017910,259237827
62017917,259272661
62017932,1884438653
62018074,233195546
62018077,356735065
62018101,229793060
62018163,230087513
62018178,272679177
62018187,272783172
62018209,154093124
62018323,288391863
62018345,67505239
62018351,14781149
62018382,165943952
62018396,156378166
62018410,85335212
62018417,82311348
62018450,101625438
62018461,85335092
62018504,165992843
62018505,165686992
62018702,256663870
62018726,229912978
62018727,229979857
62018740,269596616
62018744,403585118
62018949,154182243
62018952,272745924
62018989,232563914
62018996,459217467
62019039,313260480
62019040,232968276
62019041,232968708
62019045,232982544
62019081,383500904
62019088,376607875
62019105,148678896
62019106,148678837
62019118,115920445
62019128,136954536
62019149,11907392
62019175,441707490
62019188,332314359
62019192,51269502
62019216,51269723
62019269,286168017
62019304,405492839
62019309,393800697
62019332,141275283
62019367,441712711
62019376,332277745
62019392,286945536
62019393,157871565
62019436,310394444
62019464,310381204
62019502,18870694
62019511,458445966
62019523,365967737
62019532,10167479
62019537,17970246
62019538,10166545
62019542,180624632
62019543,180669083
62019549,18065952
62019553,309620805
62019582,365966373
62019636,389786845
62019659,141176359
62019671,202296894
62019672,288506930
62019673,136990036
62019675,393896594
62019729,219041399
62019801,334678792
62019836,233494936
62019900,160533144
62019918,441717161
62019957,394123805
62019961,229613892
62019969,233007430
62019991,135086433
62020009,95858053
62020018,17104020
62020029,357304710
62020042,357304849
62020107,14725603
62020113,14725578
62020127,14825252
62020137,160271830
62020175,138757095
62020176,138757096
62020210,328861895
62020211,328861965
62020277,136995094
62020288,75621448
62020312,240173727
62020315,240173668
62020431,87480403
62020477,97524963
62020558,232606431
62020576,355916910
62020666,139070533
62020717,377784111
62020727,233623612
62020747,233080908
62020788,289622310
62020848,232979046
62020863,341545045
62020900,233185267
62020907,459222815
62020927,335682360
62020939,142319244
62021070,402659713
62021127,10074680
62021140,180627122
62021190,236777961
62021246,406927453
62021264,353784443
62021304,383623835
62021385,48194330
62021440,310379752
62021445,53614701
62021464,219823911
62021471,141249230
62021476,286955767
62021543,243279536
62021580,376975340
62021610,359631862
62021661,356920361
62021753,356111584
62021768,198418712
62021799,165764315
62021820,207400117
62021870,199612990
62021885,199661915
62021888,158513366
62021897,224288961
62021898,158539901
62021951,141815106
62021978,232621005
62021984,232621086
62022011,229534764
62022018,423024785
62022024,376869778
62022034,441716374
62022061,257005016
62022132,441792937
62022257,359634548
62022278,357102127
62022309,392569763
62022349,356976616
62022391,137841692
62022400,159190005
62022407,160034048
62022408,165737711
62022411,158514824
62022456,159191044
62022474,161732839
62022518,137809189
62022520,141815834
62022533,459186567
62022551,289622291
62022608,148969312
62022647,219873138
62022652,230087102
62022764,298074497
62022792,394130313
62022797,160534539
62022910,142350121
62022911,202509979
62022915,356659169
62022916,198279946
62022959,219739405
62022962,289511854
62022996,202505095
62023033,159548152
62023053,198238974
62023116,417930600
62023172,282925798
62023175,287152045
62023250,56938983
62023294,284568250
62023322,136947179
62023333,165469629
62023369,86277270
62023384,86280889
62023412,67445533
62023459,173047056
62023463,165347188
62023483,160408494
62023548,157016177
62023560,119573924
62023606,367683515
62023620,56939404
62023631,56939464
62023639,157847399
62023642,156372021
62023662,393860634
62023667,137020364
62023703,284593009
62023708,284593213
62023718,219033887
62023722,471011722
62023727,14725877
62023779,72407079
62023826,386969541
62023847,98350165
62023863,159525372
62023883,95776007
62023889,229654892
62023971,158579411
62023972,161826896
62024022,165657559
62024057,141864533
62024078,441689199
62024091,198456033
62024095,224600500
62024108,161820187
62024128,165722603
62024145,233166655
62024160,233166726
62024255,161724619
62024304,388802533
62024394,141871932
62024410,14948284
62024432,144294964
62024452,18028547
62024470,165763827
62024483,198362724
62024505,161725476
62024574,353988778
62024583,355927841
62024584,48022676
62024585,21162252
62024593,150388753
62024598,141818109
62024614,219038134
62024703,388843945
62024708,388873514
62024712,388798784
62024730,462539054
62024734,95819194
62024855,219878176
62024885,230383826
62024940,233539590
62024977,424440086
62025022,270491231
62025023,230065619
62025081,230082439
62025099,459220381
62025161,233089202
62025187,232614964
62025190,198210258
62025367,198240135
62025369,424731682
62025381,159636127
62025384,166179517
62025391,307983881
62025497,219867444
62025589,229752137
62025624,1718205142
62025664,147643683
62025677,198187877
62025678,198187937
62025679,198236604
62025686,202380743
62025687,159630982
62025762,471011802
62025771,39141222
62025794,154125948
62025810,313302924
62025925,282855338
62026037,67474187
62026038,77071592
62026054,77139286
62026085,328961567
62026130,138738145
62026202,458445472
62026241,230021105
62026256,10219457
62026264,389853353
62026267,17929712
62026297,219776694
62026298,219751969
62026338,229511748
62026343,229441400
62026364,198537575
62026396,441804568
62026438,229639858
62026520,141201605
62026541,393885621
62026565,105512375
62026636,18068959
62026721,18066863
62026762,235709086
62026835,156458002
62026861,424391070
62026938,441716054
62026950,441797545
62026967,393808058
62026972,138897086
62027014,17668155
62027024,180608094
62027050,18020103
62027081,393884179
62027125,445829119
62027196,138822719
62027198,138895167
62027231,356698350
62027232,356698353
62027249,376536792
62027259,165451014
62027272,341522202
62027274,328860893
62027331,387412503
62027352,264175756
62027354,402894425
62027377,259232873
62027412,236767893
62027482,233234082
62027513,233193908
62027543,219895046
62027624,230076586
62027687,230080609
62027747,235717346
62027764,159502465
62027854,101641846
62027927,405559527
62027928,405559623
62027938,441697305
62027939,157272202
62027983,99331330
62027985,405527245
62028006,154359160
62028039,137771290
62028064,150388948
62028069,147644187
62028078,233580065
62028102,256662147
62028145,230005512
62028228,258873063
62028237,402893991
62028252,259002783
62028264,258829052
62028313,356823982
62028329,229707810
62028428,165691909
62028455,148678773
62028456,288487444
62028480,165448300
62028506,286924288
62028515,354080982
62028516,458422819
62028525,154220793
62028556,4665767
62028565,393801158
62028611,11894306
62028625,161005122
62028626,202293038
62028631,141248738
62028635,310362805
62028660,141206921
62028662,219824152
62028663,165452976
62028674,310362802
62028675,233458504
62028788,11893110
62028837,416020424
62028855,320208969
62028890,17933037
62028911,389851658
62028928,180607729
62028995,165370745
62028998,198110685
62029006,154382738
62029027,253044950
62029029,393910716
62029031,148680230
62029032,115861311
62029034,406782236
62029035,141201954
62029080,288433735
62029082,316257446
62029106,53579777
62029107,219040063
62029130,357373129
62029132,396931486
62029144,14773776
62029156,82524347
62029178,239208476
62029218,441762221
62029229,233503400
62029309,441813918
62029353,420129036
62029394,235682463
62029402,135142210
62029411,84912561
62029420,119572487
62029422,141266294
62029453,97522466
62029454,446169305
62029494,165327084
62029566,77072037
62029567,77108968
62029614,119583495
62029625,393808430
62029637,954236268
62029688,207363233
62029705,43214999
62029716,406759701
62029749,288421355
62029768,159163636
62029776,115907066
62029789,202297026
62029808,166646191
62029811,353969903
62029812,5081741
62029841,139118015
62029863,155581821
62029870,138975200
62029883,144380039
62029889,85335531
62029900,99302268
62029922,144399760
62029925,173046336
62029926,138975175
62029927,383484689
62029984,159523958
62029985,159507267
62029995,84949953
62030007,386969848
62030066,95779629
62030082,95777124
62030120,289570571
62030141,142382528
62030168,155581098
62030183,101642558
62030195,900080355
62030196,5044078
62030227,144303244
62030248,144373215
62030389,459978312
62030478,198279370
62030532,307986093
62030533,307985697
62030539,313261813
62030550,198558443
62030580,202511282
62030632,159585853
62030671,298108871
62030677,165991532
62030720,367737522
62030726,416541146
62030737,258958225
62030799,279979429
62030835,82546579
62030853,17992601
62030865,10200471
62030887,309599261
62030903,17654683
62030964,359676790
62031065,199666243
62031085,389917323
62031117,445860267
62031118,159190000
62031132,471011825
62031139,224312054
62031172,161024940
62031176,332277205
62031223,313402877
62031250,286945730
62031289,311001628
62031291,441708762
62031313,284359863
62031319,284359245
62031340,377104904
62031353,399788684
62031439,199666719
62031461,207462862
62031482,224598071
62031490,150384819
62031503,198386704
62031510,198390460
62031532,198384408
62031548,99382526
62031578,137832987
62031608,366125065
62031621,147624120
62031650,311069416
62031660,224292240
62031664,236813492
62031722,320474096
62031757,284627777
62031764,284627497
62031765,224298157
62031766,353877355
62031825,257002934
62031832,441721258
62031833,441721286
62031839,229675893
62031853,441715039
62031877,257079903
62031910,356785943
62031944,4739075
62031945,144376560
62031972,144332000
62031978,165431310
62032020,232635891
62032050,377100366
62032058,232634867
62032112,224312220
62032143,298165335
62032176,207401649
62032177,233164438
62032184,141821518
62032197,150362481
62032234,150387644
62032235,233164072
62032251,256379705
62032353,272669737
62032448,233499404
62032461,233008631
62032467,160585671
62032473,233006012
62032569,232610190
62032582,202505374
62032607,202491864
62032665,424438735
62032666,233529444
62032705,310980331
62032720,393883579
62032767,446174007
62032793,141148940
62032833,286946484
62032850,441709021
62032897,312886004
62032913,67544478
62033007,144294174
62033045,97487099
62033099,137004295
62033147,156942082
62033183,180651551
62033184,459800749
62033253,233193585
62033303,77172923
62033307,82597233
62033313,14780007
62033344,219030951
62033348,14776754
62033479,313425217
62033534,441695475
62033588,441691246
62033600,359584173
62033617,459223649
62033646,207435026
62033710,161825882
62033734,471011933
62033776,459800944
62033787,233186332
62033898,232625701
62033901,441639302
62033959,141861147
62033967,161722979
62033968,161723589
62034002,14724795
62034004,373658457
62034060,903378278
62034065,396915247
62034072,388881037
62034073,396928591
62034097,357238930
62034137,95779021
62034259,230085290
62034276,153990174
62034330,230061010
62034427,233533189
62034430,233540536
62034497,237096607
62034601,233093355
62034615,229786139
62034655,219777482
62034729,259271401
62034730,417700238
62034756,259232022
62034819,202510300
62034862,202506847
62034892,202421159
62034995,142322265
62035059,166089535
62035093,233121747
62035119,142321713
62035141,202423311
62035171,355895910
62035236,459217194
62035268,154068408
62035285,233199292
62035286,1401023908
62035348,219730823
62035356,198510665
62035361,219433431
62035482,198516945
62035508,393808110
62035510,285117481
62035512,393808105
62035521,356702187
62035566,180568795
62035589,233076309
62035607,219777669
62035619,309588677
62035620,376690368
62035659,180671254
62035672,230385278
62035679,233625787
62035682,383676357
62035689,230382377
62035774,159570515
62035791,229412903
62035828,287139773
62035837,142276979
62035849,142277151
62035876,366560229
62035942,144294421
62035943,139064195
62035944,144296213
62035960,144333377
62036015,21536151
62036116,356820178
62036134,237292421
62036147,18018478
62036148,9378824
62036165,180568098
62036231,160600809
62036291,235685913
62036297,441804565
62036315,441808279
62036366,160583993
62036368,160553438
62036389,229540730
62108555,471011845
62108556,471011800
62796802,903519995
62796803,900080356
62796804,1102642384
62796805,202427680
62796806,22717221
62796807,1001291330
62796808,388906923
62796809,291074373
62796810,446162630
62796811,446164784
62796812,393832986
62796813,53566953
62796814,97738010
62796816,82263261
62796817,524098691
62796818,141267702
62796819,291073912
62796820,520725468
62796821,259233274
62796822,258827170
62796824,1001494129
62796825,459218950
62796826,219017071
62796828,159502314
62796829,427581382
62796831,139093267
62796833,359030548
62796835,298265600
62796836,158579017
62796837,159205041
62796838,229961049
62796839,402897480
62796840,258510165
62796841,280162339
62796844,259236574
62796846,258919819
62796848,237099545
62796849,233187267
62796852,5083779
62796853,284628881
62796854,233463302
62796855,332313903
62796857,198104515
62796859,11892619
62796860,172572772
62796861,173043950
62796862,138896711
62796863,393807533
62796864,357315988
62796865,219065024
